Name,Country Name,Latitude,Longitude,Layer,Harbor Type
ELLSWORTH - United States,United States,44.55,-68.4166666666667,PORT - Very Small,River Natural
BROOKLIN - United States,United States,44.2666666666667,-68.5833333333333,PORT - Very Small,Coastal Natural
BUCKS HARBOR - United States,United States,44.3333333333333,-68.7333333333333,PORT - Very Small,Coastal Natural
STONINGTON - United States,United States,44.15,-68.6666666666667,PORT - Very Small,Coastal Natural
CRIEHAVEN - United States,United States,43.8333333333333,-68.8833333333333,PORT - Very Small,Coastal Breakwater
MATINICUS - United States,United States,43.8666666666667,-68.8833333333333,PORT - Very Small,Coastal Breakwater
VINALHAVEN - United States,United States,44.05,-68.8333333333333,PORT - Very Small,Coastal Natural
NORTH HAVEN - United States,United States,44.1333333333333,-68.8666666666667,PORT - Very Small,Coastal Natural
CASTINE - United States,United States,44.3833333333333,-68.7333333333333,PORT - Very Small,Coastal Natural
SANDYPOINT - United States,United States,44.5166666666667,-68.8166666666667,PORT - Very Small,River Natural
BUCKSPORT - United States,United States,44.5666666666667,-68.7833333333333,PORT - Very Small,River Natural
WINTERPORT - United States,United States,44.6333333333333,-68.85,PORT - Very Small,River Natural
BANGOR - United States,United States,44.8,-68.7666666666667,PORT - Small,River Natural
SEARSPORT - United States,United States,44.45,-68.9166666666667,PORT - Small,River Natural
BELFAST - United States,United States,44.4166666666667,-69,PORT - Very Small,River Natural
CAMDEN - United States,United States,44.2166666666667,-69.0666666666667,PORT - Very Small,Coastal Natural
ROCKPORT - United States,United States,44.1833333333333,-69.0666666666667,PORT - Very Small,Coastal Natural
ROCKLAND - United States,United States,44.1,-69.1,PORT - Very Small,Coastal Breakwater
MONHEGAN - United States,United States,43.7666666666667,-69.3166666666667,PORT - Very Small,Coastal Natural
PORT CLYDE - United States,United States,43.9166666666667,-69.25,PORT - Very Small,Coastal Natural
THOMASTON - United States,United States,44.0666666666667,-69.1833333333333,PORT - Very Small,River Natural
FRIENDSHIP - United States,United States,43.9666666666667,-69.3333333333333,PORT - Very Small,Coastal Natural
NEW HARBOR - United States,United States,43.8666666666667,-69.4833333333333,PORT - Very Small,Coastal Natural
PEMAQUID BEACH - United States,United States,43.8666666666667,-69.5333333333333,PORT - Very Small,Coastal Natural
SOUTH BRISTOL - United States,United States,43.8666666666667,-69.55,PORT - Very Small,Coastal Natural
BOOTHBAY HARBOR - United States,United States,43.8666666666667,-69.5833333333333,PORT - Very Small,Coastal Natural
ROBINHOOD - United States,United States,43.85,-69.7333333333333,PORT - Very Small,River Natural
BATH - United States,United States,43.9166666666667,-69.8166666666667,PORT - Small,River Natural
GARDINER - United States,United States,44.2333333333333,-69.7666666666667,PORT - Very Small,River Natural
AUGUSTA - United States,United States,44.3166666666667,-69.7666666666667,PORT - Very Small,River Natural
CUNDY HARBOR - United States,United States,43.7833333333333,-69.9,PORT - Very Small,Coastal Natural
SOUTH HARPSWELL - United States,United States,43.7333333333333,-70.0166666666667,PORT - Very Small,Coastal Natural
PORTLAND - United States,United States,43.6666666666667,-70.25,PORT - Medium,Coastal Natural
SACO - United States,United States,43.5,-70.45,PORT - Very Small,River Natural
KENNEBUNKPORT - United States,United States,43.3666666666667,-70.4666666666667,PORT - Very Small,River Natural
PORTSMOUTH - United States,United States,43.0833333333333,-70.75,PORT - Small,River Natural
NEWBURYPORT - United States,United States,42.8166666666667,-70.8666666666667,PORT - Very Small,River Natural
ROCKPORT - United States,United States,42.6666666666667,-70.6166666666667,PORT - Very Small,Coastal Breakwater
GLOUCESTER - United States,United States,42.6,-70.6666666666667,PORT - Small,Coastal Natural
BEVERLY - United States,United States,42.5333333333333,-70.8833333333333,PORT - Very Small,Coastal Natural
SALEM - United States,United States,42.5166666666667,-70.8833333333333,PORT - Small,Coastal Natural
MARBLEHEAD - United States,United States,42.5,-70.85,PORT - Very Small,Coastal Natural
LYNN - United States,United States,42.45,-70.95,PORT - Very Small,Coastal Natural
BOSTON - United States,United States,42.35,-71.05,PORT - Large,Coastal Natural
QUINCY - United States,United States,42.25,-70.9666666666667,PORT - Small,River Natural
SCITUATE - United States,United States,42.2,-70.7166666666667,PORT - Very Small,Coastal Breakwater
PLYMOUTH - United States,United States,41.95,-70.6666666666667,PORT - Very Small,Coastal Natural
PROVINCETOWN - United States,United States,42.05,-70.1833333333333,PORT - Very Small,Coastal Natural
HYANNIS - United States,United States,41.65,-70.2833333333333,PORT - Very Small,Coastal Natural
HYANNIS PORT - United States,United States,41.6333333333333,-70.3,PORT - Very Small,Coastal Breakwater
FALMOUTH - United States,United States,41.55,-70.6166666666667,PORT - Very Small,Coastal Natural
NANTUCKET - United States,United States,41.2833333333333,-70.1,PORT - Very Small,Coastal Natural
EDGARTOWN - United States,United States,41.3833333333333,-70.5,PORT - Very Small,Coastal Natural
VINEYARD HAVEN - United States,United States,41.45,-70.6,PORT - Very Small,Coastal Breakwater
WOODS HOLE - United States,United States,41.5166666666667,-70.6666666666667,PORT - Very Small,Coastal Natural
NEW BEDFORD - United States,United States,41.6333333333333,-70.9166666666667,PORT - Small,Coastal Natural
NEWPORT - United States,United States,41.5,-71.3333333333333,PORT - Small,Coastal Natural
FALL RIVER - United States,United States,41.7,-71.1666666666667,PORT - Very Small,Coastal Natural
TIVERTON - United States,United States,41.6333333333333,-71.2166666666667,PORT - Small,River Natural
BRISTOL - United States,United States,41.6666666666667,-71.2666666666667,PORT - Very Small,Coastal Natural
PROVIDENCE - United States,United States,41.8,-71.4,PORT - Medium,River Natural
QUONSET POINT - United States,United States,41.5833333333333,-71.4,PORT - Very Small,Coastal Natural
DAVISVILLE DEPOT - United States,United States,41.6166666666667,-71.4,PORT - Very Small,Coastal Natural
MONTAUK HARBOR - United States,United States,41.0666666666667,-71.9333333333333,PORT - Very Small,Coastal Breakwater
GREENPORT - United States,United States,41.1,-72.3666666666667,PORT - Very Small,Coastal Breakwater
STONINGTON - United States,United States,41.3333333333333,-71.9,PORT - Very Small,River Natural
NOANK - United States,United States,41.3166666666667,-71.9833333333333,PORT - Very Small,Coastal Natural
MYSTIC - United States,United States,41.35,-71.9666666666667,PORT - Very Small,River Natural
NEW LONDON - United States,United States,41.35,-72.0833333333333,PORT - Small,River Natural
NORWICH - United States,United States,41.5166666666667,-72.0833333333333,PORT - Very Small,River Natural
POND INLET - Canada,Canada,72.75,-76.75,PORT - Medium,Open Roadstead
PADLOPING ISLAND - Canada,Canada,67.0333333333333,-62.7333333333333,PORT - Very Small,Coastal Natural
PANGNIRTUNG - Canada,Canada,66.1333333333333,-65.75,PORT - Very Small,Coastal Natural
CHURCHILL - Canada,Canada,58.7833333333333,-94.1833333333333,PORT - Small,River Natural
GOOSE BAY - Canada,Canada,53.3666666666667,-60.3,PORT - Very Small,Coastal Natural
CONCHE - Canada,Canada,50.8833333333333,-55.9,PORT - Very Small,Coastal Natural
RODDICKTON - Canada,Canada,50.8666666666667,-56.1333333333333,PORT - Small,Coastal Natural
WESTPORT COVE - Canada,Canada,49.7833333333333,-56.6166666666667,PORT - Very Small,Coastal Natural
SEAL COVE - Canada,Canada,49.9333333333333,-56.3833333333333,PORT - Very Small,Coastal Natural
LITTLE BAY - Canada,Canada,49.6166666666667,-56,PORT - Very Small,Coastal Natural
SPRINGDALE - Canada,Canada,49.5,-56.0666666666667,PORT - Small,Coastal Natural
FORTUNE HARBOR - Canada,Canada,49.5333333333333,-55.2333333333333,PORT - Small,Coastal Natural
TWILLINGATE HARBOR - Canada,Canada,49.6666666666667,-54.7666666666667,PORT - Very Small,Coastal Natural
BONAVISTA HARBOR - Canada,Canada,48.65,-53.1166666666667,PORT - Very Small,Coastal Breakwater
CATALINA HARBOR - Canada,Canada,48.5,-53.0833333333333,PORT - Small,Coastal Natural
PORT UNION - Canada,Canada,48.5,-53.0833333333333,PORT - Very Small,Coastal Natural
CLARENVILLE - Canada,Canada,48.15,-53.95,PORT - Small,Coastal Natural
CARBONEAR BAY - Canada,Canada,47.7333333333333,-53.2166666666667,PORT - Very Small,Coastal Natural
HARBOR GRACE - Canada,Canada,47.6833333333333,-53.2166666666667,PORT - Small,Coastal Natural
ST JOHN'S - Canada,Canada,47.5666666666667,-52.7,PORT - Small,Coastal Natural
TREPASSEY HARBOR - Canada,Canada,46.7333333333333,-53.4,PORT - Very Small,Coastal Natural
ARGENTIA - Canada,Canada,47.3,-53.9833333333333,PORT - Medium,Coastal Natural
COME BY CHANCE HARBOR - Canada,Canada,47.8,-54.0166666666667,PORT - Small,Open Roadstead
PORT DE ST PIERRE - Canada,Canada,46.7833333333333,-56.1666666666667,PORT - Small,Coastal Breakwater
GRAND BANK - Canada,Canada,47.1,-55.75,PORT - Small,Coastal Breakwater
BURGEO - Canada,Canada,47.6,-57.6166666666667,PORT - Very Small,Coastal Natural
PORT AUX BASQUES - Canada,Canada,47.5666666666667,-59.1333333333333,PORT - Small,Coastal Natural
STEPHENVILLE - Canada,Canada,48.5333333333333,-58.5333333333333,PORT - Very Small,Coastal Breakwater
ST GEORGE'S - Canada,Canada,48.45,-58.45,PORT - Small,Coastal Natural
CORNER BROOK - Canada,Canada,48.95,-57.95,PORT - Small,Coastal Natural
BLANC SABLON - Canada,Canada,51.4166666666667,-57.1333333333333,PORT - Very Small,River Natural
HAVRE ST PIERRE - Canada,Canada,50.2333333333333,-63.6,PORT - Very Small,Coastal Natural
MINGAN - Canada,Canada,50.2833333333333,-64.0166666666667,PORT - Very Small,Coastal Natural
SEPT ILES - Canada,Canada,50.2,-66.3833333333333,PORT - Medium,River Natural
POINTE NOIRE - Canada,Canada,50.1666666666667,-66.4833333333333,PORT - Small,River Natural
PORT CARTIER - Canada,Canada,50.0333333333333,-66.7833333333333,PORT - Very Small,River Natural
MATANE - Canada,Canada,48.85,-67.5333333333333,PORT - Very Small,River Natural
BAIE COMEAU - Canada,Canada,49.2333333333333,-68.1333333333333,PORT - Small,River Natural
RIMOUSKI - Canada,Canada,48.45,-68.5166666666667,PORT - Small,River Natural
TADOUSSAC - Canada,Canada,48.15,-69.7166666666667,PORT - Small,River Natural
LA BAIE (PORT ALFRED) - Canada,Canada,48.3333333333333,-70.8833333333333,PORT - Small,River Natural
CHICOUTIMI (PORT SAGUENAY) - Canada,Canada,48.4333333333333,-71.0666666666667,PORT - Small,River Natural
RIVIERE DU LOUP - Canada,Canada,47.8333333333333,-69.5166666666667,PORT - Small,River Natural
QUEBEC - Canada,Canada,46.8166666666667,-71.2166666666667,PORT - Medium,River Natural
PORT DE BECANCOUR - Canada,Canada,46.4,-72.3833333333333,PORT - Very Small,River Natural
TROIS RIVIERES - Canada,Canada,46.35,-72.55,PORT - Medium,River Natural
SOREL - Canada,Canada,46.05,-73.1166666666667,PORT - Small,River Natural
MONTREAL - Canada,Canada,45.5166666666667,-73.55,PORT - Large,River Natural
VAUDREUIL - Canada,Canada,45.4,-74.0333333333333,PORT - Very Small,River Natural
OKA SUR LE LAC - Canada,Canada,45.4666666666667,-74.0833333333333,PORT - Very Small,River Natural
HUDSON - Canada,Canada,45.4666666666667,-74.1333333333333,PORT - Very Small,River Natural
ST PLACIDE - Canada,Canada,45.5333333333333,-74.2,PORT - Very Small,River Natural
ST ANDREWS EAST - Canada,Canada,45.5666666666667,-74.3333333333333,PORT - Very Small,River Natural
CARILLON - Canada,Canada,45.5666666666667,-74.3666666666667,PORT - Very Small,River Natural
CHUTE A BLONDEAU - Canada,Canada,45.5833333333333,-74.4666666666667,PORT - Very Small,River Natural
GRENVILLE - Canada,Canada,45.6333333333333,-74.6,PORT - Very Small,River Natural
HAWKESBURY - Canada,Canada,45.6166666666667,-74.6166666666667,PORT - Very Small,River Natural
FASSETT - Canada,Canada,45.65,-74.8666666666667,PORT - Very Small,River Natural
MONTEBELLO - Canada,Canada,45.65,-74.9333333333333,PORT - Very Small,River Natural
PAPINEAUVILLE - Canada,Canada,45.6166666666667,-75.0166666666667,PORT - Very Small,River Natural
THURSO - Canada,Canada,45.6,-75.2333333333333,PORT - Very Small,River Natural
ROCKLAND - Canada,Canada,45.55,-75.3,PORT - Very Small,River Natural
CUMBERLAND - Canada,Canada,45.5166666666667,-75.4,PORT - Very Small,River Natural
MASSON - Canada,Canada,45.5333333333333,-75.4166666666667,PORT - Very Small,River Natural
GATINEAU - Canada,Canada,45.4833333333333,-75.65,PORT - Very Small,River Natural
OTTAWA - Canada,Canada,45.4333333333333,-75.7,PORT - Small,River Natural
HULL - Canada,Canada,45.4333333333333,-75.7,PORT - Very Small,River Natural
BEAUHARNOIS - Canada,Canada,45.3166666666667,-73.8833333333333,PORT - Very Small,Lake or Canal
COTEAU LANDING - Canada,Canada,45.25,-74.2,PORT - Very Small,Lake or Canal
ST ZOTIQUE - Canada,Canada,45.25,-74.25,PORT - Very Small,Lake or Canal
ST ANICET - Canada,Canada,45.1333333333333,-74.3666666666667,PORT - Very Small,River Natural
SOUTH LANCASTER - Canada,Canada,45.1333333333333,-74.5,PORT - Very Small,River Natural
CORNWALL - Canada,Canada,45.0166666666667,-74.7333333333333,PORT - Very Small,Lake or Canal
CARDINAL - Canada,Canada,44.7833333333333,-75.3833333333333,PORT - Very Small,Lake or Canal
LOWER LAKES TERMINAL - Canada,Canada,44.7333333333333,-75.4666666666667,PORT - Small,River Natural
BROCKVILLE - Canada,Canada,44.5833333333333,-75.6666666666667,PORT - Very Small,Coastal Natural
ROCKPORT - Canada,Canada,44.3833333333333,-75.9333333333333,PORT - Very Small,River Natural
GANANOQUE - Canada,Canada,44.3333333333333,-76.1666666666667,PORT - Very Small,River Natural
WOLFE ISLAND - Canada,Canada,44.2,-76.4333333333333,PORT - Very Small,River Natural
KINGSTON - Canada,Canada,44.2333333333333,-76.5,PORT - Very Small,Coastal Natural
OGDENSBURG - United States,United States,44.7,-75.5,PORT - Small,River Natural
ALEXANDRIA BAY - United States,United States,44.3333333333333,-75.9166666666667,PORT - Very Small,River Natural
CLAYTON - United States,United States,44.2333333333333,-76.05,PORT - Very Small,River Natural
MILLHAVEN - Canada,Canada,44.2,-76.7333333333333,PORT - Very Small,Coastal Natural
PICTON - Canada,Canada,44.0166666666667,-77.1333333333333,PORT - Very Small,Coastal Natural
BELLEVILLE - Canada,Canada,44.15,-77.4,PORT - Small,Coastal Natural
TRENTON - Canada,Canada,44.1,-77.5666666666667,PORT - Small,River Natural
COBOURG - Canada,Canada,43.95,-78.1666666666667,PORT - Small,Coastal Breakwater
PORT HOPE - Canada,Canada,43.9333333333333,-78.2833333333333,PORT - Small,Coastal Breakwater
CONTRECOUR - Canada,Canada,45.8833333333333,-73.2,PORT - Very Small,River Natural
OSHAWA - Canada,Canada,43.8666666666667,-78.8166666666667,PORT - Small,Coastal Breakwater
PORT WHITBY - Canada,Canada,43.85,-78.9333333333333,PORT - Small,Coastal Breakwater
TORONTO - Canada,Canada,43.6166666666667,-79.3833333333333,PORT - Medium,Coastal Natural
PORT CREDIT - Canada,Canada,43.55,-79.5833333333333,PORT - Very Small,Coastal Breakwater
CLARKSON - Canada,Canada,43.5,-79.6,PORT - Very Small,Open Roadstead
OAKVILLE - Canada,Canada,43.4333333333333,-79.6666666666667,PORT - Very Small,Coastal Breakwater
BRONTE - Canada,Canada,43.4,-79.7166666666667,PORT - Very Small,Coastal Breakwater
ESSEX - United States,United States,41.35,-72.3833333333333,PORT - Very Small,River Natural
NEW HAVEN - United States,United States,41.2333333333333,-72.9166666666667,PORT - Small,Coastal Breakwater
PORT JEFFERSON - United States,United States,40.95,-73.0833333333333,PORT - Very Small,Coastal Breakwater
BRIDGEPORT - United States,United States,41.1666666666667,-73.1833333333333,PORT - Medium,Coastal Breakwater
SOUTHPORT - United States,United States,41.1333333333333,-73.2833333333333,PORT - Very Small,River Natural
NORWALK - United States,United States,41.1,-73.4166666666667,PORT - Very Small,River Natural
STAMFORD - United States,United States,41.0333333333333,-73.55,PORT - Very Small,River Natural
GREENWICH - United States,United States,41.0166666666667,-73.6166666666667,PORT - Very Small,Coastal Natural
PORT CHESTER - United States,United States,41,-73.6666666666667,PORT - Very Small,River Natural
CITY ISLAND - United States,United States,40.85,-73.7833333333333,PORT - Very Small,Coastal Natural
BROOKLYN - United States,United States,40.6666666666667,-74.0166666666667,PORT - Large,River Natural
NEW YORK CITY - United States,United States,40.7,-74.0166666666667,PORT - Large,River Natural
PATCHOGUE - United States,United States,40.75,-73.0166666666667,PORT - Very Small,River Natural
YONKERS - United States,United States,40.9333333333333,-73.9,PORT - Small,River Natural
NEWBURGH - United States,United States,41.5,-74,PORT - Very Small,River Natural
POUGHKEEPSIE - United States,United States,41.7,-73.95,PORT - Very Small,River Natural
KINGSTON - United States,United States,41.9333333333333,-73.9666666666667,PORT - Small,River Natural
CATSKILL - United States,United States,42.2166666666667,-73.85,PORT - Very Small,River Natural
ALBANY - United States,United States,42.65,-73.75,PORT - Medium,River Natural
RENSSELAER - United States,United States,42.65,-73.75,PORT - Very Small,River Natural
TROY - United States,United States,42.7333333333333,-73.7,PORT - Very Small,River Natural
